x_geometry,x_objectid_1,x_id,x_name,x_telephone,x_address,x_address2,x_city,x_state,x_zip,x_zipp4,x_county,x_fips,x_directions,x_emergtitle,x_emergtel,x_emergext,x_contdate,x_conthow,x_geodate,x_geohow,x_hsipthemes,x_naicscode,x_naicsdescr,x_geolinkid,x_x,x_y,x_st_vendor,x_st_version,x_geoprec,x_phoneloc,x_qc_qa,x_port_type,x_bordpatsec,x_contact,x_fax_number,x_hours_oper,x_remark,x_ruleid,x_objectid
POINT (-131.709716769 55.3569162801),231,11624703,"KETCHIKAN PORT OF ENTRY, KETCHIKAN INTERNATIONAL AIRPORT",907-225-2254,1000 AIRPORT TERMINAL WAY,,KETCHIKAN,AK,99901,5763,KETCHIKAN GATEWAY,02130,"CUSTOMS AND BORDER PROTECTION OFFICERS ARE NOT STATIONED ON SITE, MUST CALL PRIOR TO LANDING.",,,,2010-01-05T00:00:00.000Z,PHONE,2010-01-12T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,721565702,-131.709717,55.356916,NAVTEQ,2009Q2,ONENTITY,NO,TGS,AIRPORT,,,,,,0,0
POINT (-75.4761709001 44.6778791394),232,11624705,"OGDENSBURG PORT OF ENTRY, OGDENSBURG INTERNATIONAL AIRPORT",315-393-1390,5840 STATE HIGHWAY 812,,OGDENSBURG,NY,13669,4302,ST LAWRENCE,36089,"CUSTOMS AND BORDER PROTECTION OFFICERS ARE NOT STATIONED ON SITE, MUST CALL PRIOR TO LANDING.",,,,2010-01-05T00:00:00.000Z,PHONE,2010-01-05T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,758734465,-75.476171,44.677879,NAVTEQ,2009Q2,ONENTITY,NO,TGS,AIRPORT,,,,,,0,0
POINT (-116.502029731 48.9910044979),233,11624679,"PORTHILL PORT OF ENTRY, ECKHART INTERNATIONAL AIRPORT",208-267-5309,12222 STATE HIGHWAY 1,,PORTHILL,ID,83853,,BOUNDARY,16021,"CUSTOMS AND BORDER PROTECTION OFFICERS ARE NOT STATIONED ON SITE, MUST CALL PRIOR TO LANDING.",,,,2010-01-05T00:00:00.000Z,PHONE,2010-01-05T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,123851851,-116.50203,48.991005,NAVTEQ,2009Q2,ONENTITY,NO,TGS,AIRPORT,,,,,,0,0
POINT (-66.5632200371 18.0106086494),234,11616975,"PONCE PORT OF ENTRY, MERCEDITA AIRPORT",787-843-5950,CARRETERA 10,"BARRIO CALZADA, SECTOR MERCEDITA",PONCE,PR,00715,,PONCE,72113,,,,,2009-12-21T00:00:00.000Z,PHONE,2009-12-21T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,129366132,-66.56322,18.010609,NAVTEQ,2009Q2,ONENTITY,YES,TGS,AIRPORT,,,,,,0,0
POINT (-70.301252846 43.6489818111),235,11624706,"PORTLAND PORT OF ENTRY, PORTLAND INTERNATIONAL JETPORT",207-771-3600,1001 WESTBROOK STREET,,PORTLAND,ME,04102,1938,CUMBERLAND,23005,,,,,2010-01-06T00:00:00.000Z,PHONE,2010-01-06T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,110379488,-70.301253,43.648982,NAVTEQ,2009Q2,ONENTITY,,TGS,AIRPORT,,,,,,0,0
POINT (-72.3104322907 43.6285727864),236,11550117,"PORT OF ENTRY AT LEBANON, LEBANON MUNICIPAL AIRPORT",603-298-8878,5 AIRPARK ROAD,,WEST LEBANON,NH,03784,1680,GRAFTON,33009,,,,,2009-09-11T00:00:00.000Z,ALT REF,2009-09-11T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,119778145,-72.310432,43.628573,NAVTEQ,2009Q2,ONENTITY,,TGS,AIRPORT,,PORT DIRECTOR,802-873-3628,24 HOURS,,1,120
POINT (-81.1254143017 33.9450921173),237,11550157,"COLUMBIA PORT OF ENTRY, COLUMBIA METROPOLITAN AIRPORT",803-822-5251,2533-A AIRPORT BOULEVARD,,WEST COLUMBIA,SC,29170,2142,LEXINGTON,45063,,,,,2009-09-14T00:00:00.000Z,ALT REF,2009-09-14T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,109878448,-81.125414,33.945092,NAVTEQ,2009Q2,ONENTITY,,TGS,AIRPORT,,PORT DIRECTOR,803-822-5055,8:00 AM - 5:00 PM,1-877-CUSTOMS,1,163
POINT (-83.7389496351 46.0090864507),238,11624680,"SAULT SAINTE MARIE PORT OF ENTRY, DRUMMOND ISLAND AIRPORT",906-632-2631,34264 SOUTH TOWNLINE ROAD,,DRUMMOND ISLAND,MI,49726,9636,CHIPPEWA,26033,"CUSTOMS AND BORDER PROTECTION OFFICERS ARE NOT STATIONED ON SITE, MUST CALL PRIOR TO LANDING.",,,,2010-01-05T00:00:00.000Z,PHONE,2010-01-05T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,115658783,-83.73895,46.009087,NAVTEQ,2009Q2,ONENTITY,NO,TGS,AIRPORT,,,,,,0,0
POINT (-84.2056392051 39.9045079725),239,11550134,"DAYTON PORT OF ENTRY, DAYTON INTERNATIONAL AIRPORT",937-890-7633,3800 WRIGHT DRIVE,,VANDALIA,OH,45377,1004,MONTGOMERY,39113,,,,,2009-09-18T00:00:00.000Z,ALT REF,2009-09-18T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,46792791,-84.205639,39.904508,NAVTEQ,2009Q2,ONENTITY,,TGS,AIRPORT,,PORT DIRECTOR,937-890-7485,8:00 AM - 4:30 PM,,1,139
POINT (-93.8231061716 32.4544723269),240,11550061,"SHREVEPORT-BOSSIER CITY PORT OF ENTRY, SHREVEPORT REGIONAL AIRPORT",318-635-7873,6125 INTERSTATE DRIVE,BAY 11,SHREVEPORT,LA,71109,7755,CADDO,22017,,,,,2009-09-11T00:00:00.000Z,ALT REF,2009-09-11T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,99532854,-93.823106,32.454472,NAVTEQ,2009Q2,ONENTITY,,TGS,AIRPORT,,PORT DIRECTOR,318-676-3243,8:00 AM - 5:00 PM,,1,86
POINT (-123.026186501 48.5248388487),241,11624757,"SUMAS PORT OF ENTRY, FRIDAY HARBOR AIRPORT",360-378-2080,800 FRANKLIN DRIVE,,FRIDAY HARBOR,WA,98250,9348,SAN JUAN,53055,,,,,2010-01-11T00:00:00.000Z,ALT REF,2010-01-11T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,112445297,-123.026186,48.524839,NAVTEQ,2009Q2,ONENTITY,,TGS,AIRPORT,,,,,,0,0
POINT (-78.7319657813 42.9344685186),242,11576144,"BUFFALO PORT OF ENTRY, BUFFALO NIAGARA INTERNATIONAL AIRPORT",716-632-4727,4200 GENESEE STREET,,CHEEKTOWAGA,NY,14225,1941,ERIE,36029,,,,,2009-09-29T00:00:00.000Z,ALT REF,2009-09-29T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,108673338,-78.731966,42.934469,NAVTEQ,2009Q2,ONENTITY,,TGS,AIRPORT,,,,,,0,0
POINT (-95.3404021801 28.9235871099),243,11550172,"HOUSTON SEA PORT PORT OF ENTRY / FREEPORT PORT OF ENTRY, PORT FREEPORT",979-233-3004,575 PETE SCHAFF BOULEVARD,,FREEPORT,TX,77541,,BRAZORIA,48039,,,,,2009-09-15T00:00:00.000Z,PHONE,2009-09-15T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,122892756,-95.340402,28.923587,NAVTEQ,2009Q2,ONENTITY,YES,TGS,WATER PORT,,PORT DIRECTOR,979-233-8661,8:00 AM - 5:00 PM,,1,178
POINT (-114.601004025 32.6684095361),244,11624710,"SAN LUIS PORT OF ENTRY, YUMA INTERNATIONAL AIRPORT",928-314-1295,2191 EAST 32ND STREET,,YUMA,AZ,85365,3601,YUMA,04027,,,,,2010-01-07T00:00:00.000Z,PHONE,2010-01-05T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,129786215,-114.601004,32.66841,NAVTEQ,2009Q2,ONENTITY,YES,TGS,AIRPORT,,,,,,0,0
POINT (-76.8784047014 38.8066837155),245,11550066,"PORT OF ENTRY AT ALEXANDRIA, ANDREWS AIRFORCE BASE-DOD",301-981-2791,1245 ARNOLD AVENUE,,ANDREWS AIR FORCE BASE,MD,20762,6321,PRINCE GEORGES,24033,,,,,2009-09-11T00:00:00.000Z,ALT REF,2009-09-11T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,18406790,-76.878405,38.806684,NAVTEQ,2009Q2,ONENTITY,,TGS,AIRPORT,,PORT DIRECTOR,301-763-4549,8:30 AM - 5:00 PM,202-354-1000,1,91
POINT (-82.5210600056 42.9099989091),246,11616946,"PORT HURON PORT OF ENTRY, SAINT CLAIR COUNTY INTERNATIONAL AIRPORT",810-985-9541,177 ASH DRIVE,,KIMBALL,MI,48074,4403,ST CLAIR,26147,"CUSTOMS AND BORDER PROTECTION OFFICERS ARE NOT STATIONED ON SITE, MUST CALL PRIOR TO LANDING.",,,,2009-12-22T00:00:00.000Z,PHONE,2009-12-22T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,115648157,-82.52106,42.909999,NAVTEQ,2009Q2,ONENTITY,NO,TGS,AIRPORT,,,,,,0,0
POINT (-117.19955443 32.731840513),247,11550093,"SAN DIEGO PORT OF ENTRY, SAN DIEGO INTERNATIONAL AIRPORT",619-685-4304,1240 NORTH HARBOR DRIVE,,SAN DIEGO,CA,92101,3320,SAN DIEGO,06073,,,,,2009-09-15T00:00:00.000Z,ALT REF,2009-09-15T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,28423261,-117.199554,32.73184,NAVTEQ,2009Q2,ONENTITY,,TGS,AIRPORT,,PORT DIRECTOR,,,,1,213
POINT (-82.6911455863 27.9072178259),248,11550034,"SAINT PETERSBURG PORT OF ENTRY, SAINT PETERSBURG CLEARWATER INTERNATIONAL AIRPORT",727-536-7311,14700 TERMINAL BOULEVARD,SUITE 120,CLEARWATER,FL,33762,2936,PINELLAS,12103,,,,,2009-09-16T00:00:00.000Z,ALT REF,2009-09-16T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,122647468,-82.691146,27.907218,NAVTEQ,2009Q2,ONENTITY,,TGS,AIRPORT,,PORT DIRECTOR,727-538-0693,8:00 AM - 5:00 PM,1-877-CUSTOMS,1,55
POINT (-76.7673257153 40.1979830543),249,11550145,"HARRISBURG PORT OF ENTRY, HARRISBURG INTERNATIONAL AIRPORT",717-782-4510,517 AIRPORT DRIVE,,MIDDLETOWN,PA,17057,5042,DAUPHIN,42043,,,,,2009-09-11T00:00:00.000Z,ALT REF,2009-09-11T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,98363817,-76.767326,40.197983,NAVTEQ,2009Q2,ONENTITY,,TGS,AIRPORT,,PORT DIRECTOR,717-948-9294,8:30 AM - 4:30 PM,1-877-CUSTOMS,1,150
POINT (-106.616674529 35.0491219163),250,11550122,"ALBUQUERQUE PORT OF ENTRY, ALBUQUERQUE INTERNATIONAL SUNPORT AIRPORT",505-346-6992,2502 CLARK CARR LOOP SOUTHEAST,,ALBUQUERQUE,NM,87106,5606,BERNALILLO,35001,,,,,2009-09-14T00:00:00.000Z,ALT REF,2009-09-17T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,21391016,-106.616675,35.049122,NAVTEQ,2009Q2,ONENTITY,,TGS,AIRPORT,,PORT DIRECTOR,505-346-6995,8:30 AM - 5:00 PM,,1,126
POINT (-65.4880441966 18.1345425413),251,11616969,"FAJARDO PORT OF ENTRY, ANTONIO RODRIGUEZ RIVERA AIRPORT",787-741-8366,CARRETERA 200,,VIEQUES,PR,00765,,VIEQUES,72147,,,,,2009-12-21T00:00:00.000Z,PHONE,2009-12-21T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,129346122,-65.488044,18.134542,NAVTEQ,2009Q2,ONENTITY,YES,TGS,AIRPORT,,,,,,0,0
POINT (-83.8913936795 43.5469536328),252,11624750,"SAGINAW/BAY CITY/FLINT PORT OF ENTRY, JAMES CLEMENTS MUNICIPAL AIRPORT",989-695-2871,614 SOUTH RIVER ROAD,,BAY CITY,MI,48708,9669,BAY,26017,"CUSTOMS AND BORDER PROTECTION OFFICERS ARE NOT STATIONED ON SITE, MUST CALL PRIOR TO LANDING.",,,,2010-01-08T00:00:00.000Z,ALT REF,2010-01-08T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,123001616,-83.891394,43.546954,NAVTEQ,2009Q2,ONENTITY,,TGS,AIRPORT,,,,,,0,0
POINT (-97.6619242718 26.2254508408),253,11624696,"BROWNSVILLE/LOS INDIOS PORT OF ENTRY, VALLEY INTERNATIONAL AIRPORT",956-542-8296,3002 HERITAGE WAY,,HARLINGEN,TX,78550,3623,CAMERON,48061,,,,,2009-12-31T00:00:00.000Z,ALT REF,2009-12-31T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,122443686,-97.661924,26.225451,NAVTEQ,2009Q2,ONENTITY,,TGS,AIRPORT,,,,,,0,0
POINT (-97.4317696771 25.9064838474),254,11616951,"BROWNSVILLE/LOS INDIOS PORT OF ENTRY, BROWNSVILLE SOUTH PADRE ISLAND INTERNATIONAL AIRPORT",956-542-8296,700 SOUTH MINNESOTA AVENUE,,BROWNSVILLE,TX,78521,5739,CAMERON,48061,,,,,2009-12-18T00:00:00.000Z,PHONE,2009-12-18T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,17783686,-97.43177,25.906484,NAVTEQ,2009Q2,ONENTITY,YES,TGS,AIRPORT,,,,,,0,0
POINT (-64.7461853084 17.7035441688),255,11624686,"SAINT CROIX PORT OF ENTRY, PORT OF SAINT CROIX",340-778-2257,STATE ROUTE 68,CONTAINER PORT,CHRISTIANSTED,VI,00820,,ST CROIX ISLAND,78010,,,,,2009-12-30T00:00:00.000Z,ALT REF,2009-12-30T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,120294777,-64.746185,17.703544,NAVTEQ,2009Q2,ONENTITY,YES,TGS,WATER PORT,,,,,,0,0
POINT (-124.213625436 43.3676606703),256,11550140,"COOS BAY PORT OF ENTRY, OREGON INTERNATIONAL PORT OF COOS BAY",541-756-2396,125 CENTRAL AVENUE,SUITE 300,COOS BAY,OR,97420,2378,COOS,41011,,,,,2010-01-07T00:00:00.000Z,ALT REF,2010-01-07T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,86761366,-124.213625,43.367661,NAVTEQ,2009Q2,ONENTITY,NO,TGS,WATER PORT,,PORT DIRECTOR,541-267-0168,8:00 AM - 5:00 PM,EMERGENCY 24 HOUR CONTACT NUMBER (503)326-3515,1,145
POINT (-122.340280942 47.5831936441),257,11616961,"SEATTLE PORT OF ENTRY, PORT OF SEATTLE",206-553-0770,2715 EAST MARGINAL WAY SOUTH,"TERMINAL 30, BUILDING A-5",SEATTLE,WA,98134,1107,KING,53033,,,,,2010-01-08T00:00:00.000Z,ALT REF,2010-01-08T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,779411071,-122.340281,47.583194,NAVTEQ,2009Q2,ONENTITY,,TGS,WATER PORT,,,,,,0,0
POINT (-92.1002280795 46.7561406454),258,11616956,"DULUTH MINNESOTA AND SUPERIOR WISCONSIN PORT OF ENTRY, DULUTH SEAWAY",218-720-5203,1200 PORT TERMINAL DRIVE,,DULUTH,MN,55802,2609,ST LOUIS,27137,,,,,2010-01-07T00:00:00.000Z,ALT REF,2010-01-07T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,722656219,-92.100228,46.756141,NAVTEQ,2009Q2,ONENTITY,NO,TGS,WATER PORT,,,,,,0,0
POINT (-83.0492089436 42.3293743433),259,11616957,"DETROIT PORT OF ENTRY, PORT OF DETROIT",313-226-3139,211 WEST FORT STREET,SUITE 1200,DETROIT,MI,48226,3238,WAYNE,26163,,,,,2010-01-07T00:00:00.000Z,ALT REF,2010-01-08T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,19552430,-83.049209,42.329374,NAVTEQ,2009Q2,ONENTITY,,TGS,WATER PORT,,,,,,0,0
POINT (-81.838204394 41.4135120472),260,11550132,"CLEVELAND PORT OF ENTRY, CLEVELAND HOPKINS INTERNATIONAL AIRPORT",216-267-3600,5300 RIVERSIDE DRIVE,,CLEVELAND,OH,44135,3130,CUYAHOGA,39035,,,,,2009-09-17T00:00:00.000Z,ALT REF,2009-09-17T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,762119956,-81.838204,41.413512,NAVTEQ,2009Q2,ONENTITY,,TGS,AIRPORT,,PORT DIRECTOR,440-891-3836,8:00 AM - 4:30 PM,,1,137
POINT (-71.8707494813 42.2695540316),261,11550065,"WORCESTER PORT OF ENTRY, WORCESTER REGIONAL AIRPORT",508-793-0293,375 AIRPORT DRIVE,,WORCESTER,MA,01602,2294,WORCESTER,25027,"CUSTOMS AND BORDER PROTECTION OFFICERS ARE NOT STATIONED ON SITE, MUST CALL PRIOR TO LANDING.",,,,2010-01-07T00:00:00.000Z,ALT REF,2010-01-07T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,40019665,-71.87075,42.269554,NAVTEQ,2009Q2,ONENTITY,NO,TGS,AIRPORT,,PORT DIRECTOR,508-752-7080,8:00 AM - 5:00 PM,,1,90
POINT (-87.8670337088 42.417267868),262,11550049,"WAUKEGAN PORT OF ENTRY, WAUKEGAN REGIONAL AIRPORT",847-336-2136,3558 NORTH MCAREE ROAD,WAUKEGAN REGIONAL AIRPORT,WAUKEGAN,IL,60087,1447,LAKE,17097,,,,,2009-09-11T00:00:00.000Z,ALT REF,2009-09-11T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,116091587,-87.867034,42.417268,NAVTEQ,2009Q2,ONENTITY,,TGS,AIRPORT,,PORT DIRECTOR,847-249-1845,12:00 PM - 8:00 PM,,1,73
POINT (-89.6903869113 40.6658294434),263,11550047,"PEORIA PORT OF ENTRY, GENERAL WAYNE A DOWNING PEORIA INTERNATIONAL AIRPORT",309-671-7047,5701 WEST SMITHVILLE ROAD,CARGO DOOR 21,BARTONVILLE,IL,61607,9100,PEORIA,17143,,,,,2009-09-11T00:00:00.000Z,ALT REF,2009-09-11T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,123240606,-89.690387,40.665829,NAVTEQ,2009Q2,ONENTITY,,TGS,AIRPORT,,PORT DIRECTOR,309-671-7066,8:00 AM - 4:30 PM,,1,71
POINT (-116.217253466 43.5685399875),264,11550042,"BOISE PORT OF ENTRY, BOISE AIRPORT",208-334-9062,2873 WEST APOLLO STREET,,BOISE,ID,83705,5014,ADA,16001,,,,,2009-09-11T00:00:00.000Z,ALT REF,2009-09-11T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,126124213,-116.217253,43.56854,NAVTEQ,2009Q2,ONENTITY,,TGS,AIRPORT,,PORT DIRECTOR,208-334-9058,8:00 AM - 5:00 PM,EMERGENCY 24 HOUR PHONE NUMBER (503)326-3515,1,66
POINT (-93.6483570086 41.5309510852),265,11550041,"DES MOINES PORT OF ENTRY, DES MOINES INTERNATIONAL AIRPORT",515-284-4403,6000 FLEUR DRIVE,,DES MOINES,IA,50321,2871,POLK,19153,,,,,2009-09-11T00:00:00.000Z,ALT REF,2009-09-11T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,90263342,-93.648357,41.530951,NAVTEQ,2009Q2,ONENTITY,,TGS,AIRPORT,,PORT DIRECTOR,515-256-5514,8:30 AM - 5:00 PM,,1,65
POINT (-74.8422928881 44.9334065709),266,11624704,"MASSENA PORT OF ENTRY, MASSENA INTERNATIONAL AIRPORT",315-769-3091,200 ADMINISTRATION BUILDING ROAD,,MASSENA,NY,13662,3251,ST LAWRENCE,36089,"CUSTOMS AND BORDER PROTECTION OFFICERS ARE NOT STATIONED ON SITE, MUST CALL PRIOR TO LANDING.",,,,2010-01-05T00:00:00.000Z,PHONE,2010-01-06T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,107545683,-74.842293,44.933407,NAVTEQ,2009Q2,ONENTITY,NO,TGS,AIRPORT,,,,,,0,0
POINT (-90.2562702881 29.9849019275),267,11550461,"NEW ORLEANS PORT OF ENTRY, LOUIS ARMSTRONG NEW ORLEANS INTERNATIONAL AIRPORT",504-467-1713,900 AIRLINE DRIVE,,KENNER,LA,70062,6923,JEFFERSON,22051,,,,,2009-09-11T00:00:00.000Z,ALT REF,2009-09-11T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,124689543,-90.25627,29.984902,NAVTEQ,2009Q2,ONENTITY,,TGS,AIRPORT,,,,,,0,0
POINT (-157.921969843 21.3324899855),268,11550095,"HONOLULU INTERNATIONAL AIRPORT PORT OF ENTRY, HONOLULU INTERNATIONAL AIRPORT",808-237-4601,300 RODGERS BOULEVARD,,HONOLULU,HI,96819,1890,HONOLULU,15003,,,,,2009-09-11T00:00:00.000Z,ALT REF,2009-09-11T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,116853196,-157.92197,21.33249,NAVTEQ,2009Q2,ONENTITY,,TGS,AIRPORT,,PORT DIRECTOR,,,,1,217
POINT (-78.9229294563 33.6816360451),269,11550160,"MYRTLE BEACH INTERNATIONAL AIRPORT PORT OF ENTRY, MYRTLE BEACH INTERNATIONAL AIRPORT",843-916-0438,1100 JET PORT ROAD,,MYRTLE BEACH,SC,29577,4228,HORRY,45051,,,,,2009-09-14T00:00:00.000Z,ALT REF,2009-09-16T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,707688207,-78.922929,33.681636,NAVTEQ,2009Q2,ONENTITY,,TGS,AIRPORT,,PORT DIRECTOR,843-916-0442,8:00 AM - 4:30 PM,1-877-CUSTOMS,1,166
POINT (-98.4714414391 29.5262157281),270,11550177,"SAN ANTONIO PORT OF ENTRY, SAN ANTONIO INTERNATIONAL AIRPORT",210-821-6965,9800 AIRPORT BOULEVARD,SUITE 1103,SAN ANTONIO,TX,78216,4837,BEXAR,48029,,,,,2009-09-14T00:00:00.000Z,ALT REF,2009-09-14T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,126558378,-98.471441,29.526216,NAVTEQ,2009Q2,ONENTITY,,TGS,AIRPORT,,PORT DIRECTOR,210-821-6968,8:00 AM - 5:00 PM,,1,184
POINT (-124.046035718 44.6317889253),271,11550142,"NEWPORT PORT OF ENTRY, PORT OF ENTRY NEWPORT OREGON",541-265-6456,600 SOUTHEAST BAY BOULEVARD,,NEWPORT,OR,97365,4338,LINCOLN,41041,THIS IS A TEMPORARY LOCATION,,,,2009-09-10T00:00:00.000Z,PHONE,2009-09-10T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,121242633,-124.046036,44.631789,NAVTEQ,2009Q2,ONENTITY,YES,TGS,WATER PORT,,PORT DIRECTOR,541-574-7780,8:00 AM - 5:00 PM,EMERGENCY 24 HOUR CONTACT NUMBER (503)326-3515,1,147
POINT (-96.7313576795 43.5802300353),272,11550161,"SIOUX FALLS PORT OF ENTRY, JOSS FOSS FIELD AIRPORT",605-338-4384,1 WEATHER LANE,ROOM 100,SIOUX FALLS,SD,57104,0120,MINNEHAHA,46099,,,,,2009-09-14T00:00:00.000Z,ALT REF,2009-09-14T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,114202839,-96.731358,43.58023,NAVTEQ,2009Q2,ONENTITY,,TGS,AIRPORT,,PORT DIRECTOR,605-336-7046,8:00 AM - 5:00 PM,,1,167
POINT (-73.1402223279 44.8067623958),273,11550074,"SAINT ALBANS PORT OF ENTRY, SAINT ALBANS BAY DOCK",802-524-6527,GEORGIA SHORE ROAD,SAINT ALBANS BAY DOCK,SAINT ALBANS,VT,05478,,FRANKLIN,50011,,,,,2009-09-16T00:00:00.000Z,PHONE,2009-09-16T00:00:00.000Z,MANUAL,MISCELLANEOUS; OTHER; BORDER CROSSINGS AND PORTS OF ENTRY,921130,CUSTOMS BUREAUS,89389197,-73.140222,44.806762,NAVTEQ,2009Q2,ONENTITY,NO,TGS,WATER PORT,,PORT DIRECTOR,802-527-1338,8:30 AM - 5:00 PM,,1,192
