geometry,objectid,fac_name,name,address,city_state,city,state,zip,operating,medicare,medicare_i,medicaid,medicaid_i,certified,county,admin,phone,emergency,emergenc_1,emergenc_2,emergenc_3,date_geoco,source,geo_tract,geo_county,geo_zip,factype,symbol,latitude,longitude,type
POINT (-104.860329 39.6655350001),407,BB ANGELS HOME HEALTH AGENCY INC (04T222),BB ANGELS HOME HEALTH AGENCY INC,2821 S PARKER RD STE 565,"AURORA, CO 80014",AURORA,CO,80014,01-ACTIVE,f,,f,,0/0,ADAMS,Ms HANNA BAMAW,(720) 410-2728,,,(720) 645-2836,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005080400,ARAPAHOE,80014,Home Health Agency - HCA license - personal care homemaker,Home Health,39.665535,-104.860329,HCA-PHS
POINT (-104.860329 39.6655350001),408,BB ANGELS HOME HEALTH AGENCY INC (04E731),BB ANGELS HOME HEALTH AGENCY INC,2821 S PARKER RD STE 565,"AURORA, CO 80014",AURORA,CO,80014,01-ACTIVE,f,,f,,0/0,ADAMS,Ms HANNA BAMAW,(720) 410-2728,,,(720) 645-2836,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005080400,ARAPAHOE,80014,Home Care Agency - In-Home Support Services,Home Health,39.665535,-104.860329,HCA-IHSS
POINT (-104.862236 39.6605530003),409,TRIUSPA LLC (10B862),TRIUSPA LLC,3090 SOUTH JAMAICA COURT SUITE 102,"AURORA, CO 80014",AURORA,CO,80014,01-ACTIVE,f,,f,,0/0,ADAMS,Mr BARTHOLOMEW BAAH,(720) 577-9517,,,(720) 324-4911,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005080400,ARAPAHOE,80014,Home and Community Based Services - Intellectual and developmental disabilities,Home and Community Based Services,39.660553,-104.862236,HCBS-IDD
POINT (-104.857178 39.6621510001),410,SUNRISE HOME HEALTH CARE LLC (04G896),SUNRISE HOME HEALTH CARE LLC,3033 S PARKER RD STE 506,"AURORA, CO 80014",AURORA,CO,80014,01-ACTIVE,f,,f,,0/0,ADAMS,Mr BOB KAGAN,(303) 873-1000,,,(303) 369-2399,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005080400,ARAPAHOE,80014,Home Care Agency - In-Home Support Services,Home Health,39.662151,-104.857178,HCA-IHSS
POINT (-104.857178 39.6621510001),411,SUNRISE HOME HEALTH CARE LLC (04B403),SUNRISE HOME HEALTH CARE LLC,3033 S PARKER RD STE 506,"AURORA, CO 80014",AURORA,CO,80014,01-ACTIVE,f,,f,,0/0,ADAMS,Mr BOB KAGAN,(303) 873-1000,,,(303) 369-2399,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005080400,ARAPAHOE,80014,Home Health Agency - HCA license - personal care homemaker,Home Health,39.662151,-104.857178,HCA-PHS
POINT (-104.863892 39.6632229999),412,TRUST1HOMECARE SERVICES AGENCY LLC (04L968),TRUST1HOMECARE SERVICES AGENCY LLC,10691 E BETHANY DR STE 200,"AURORA, CO 80014",AURORA,CO,80014,01-ACTIVE,f,,f,,0/0,ADAMS,Ms AAZA ABAAS,(303) 353-9260,,,(303) 745-2721,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005080400,ARAPAHOE,80014,Home Care Agency - In-Home Support Services,Home Health,39.663223,-104.863892,HCA-IHSS
POINT (-104.862236 39.6605530003),413,ABSOLUTE EXPERT CARE (04D467),ABSOLUTE EXPERT CARE,3090 SOUTH JAMAICA CT #106,"AURORA, CO 80014",AURORA,CO,80014,01-ACTIVE,f,,f,,0/0,ADAMS,Ms RENEE FRANKLIN,(303) 340-3390,,,(303) 223-7808,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005080400,ARAPAHOE,80014,Home Care Agency - In-Home Support Services,Home Health,39.660553,-104.862236,HCA-IHSS
POINT (-104.862251 39.6615140002),414,VITALITY CARE LLC (04D456),VITALITY CARE LLC,3000 S JAMAICA CT STE 335,"AURORA, CO 80014",AURORA,CO,80014,01-ACTIVE,f,,f,,0/0,ADAMS,Ms TETYANA HANSEN,(303) 993-5033,Tania Hansen,(720) 257-1077,(303) 945-2404,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005080400,ARAPAHOE,80014,Home Health Agency - HCA license only,Home Health,39.661514,-104.862251,HHA-LCE
POINT (-104.862251 39.6615140002),415,VITALITY CARE LLC (04G422),VITALITY CARE LLC,3000 S JAMAICA CT STE 335,"AURORA, CO 80014",AURORA,CO,80014,01-ACTIVE,f,,f,,0/0,ADAMS,Ms TETYANA HANSEN,(303) 993-5033,Tetyana Hansen,(720) 257-1077,(303) 945-2404,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005080400,ARAPAHOE,80014,Home Health Agency - HCA license - personal care homemaker,Home Health,39.661514,-104.862251,HCA-PHS
POINT (-104.862251 39.6615140002),416,VITALITY CARE LLC (04D970),VITALITY CARE LLC,3000 S JAMAICA CT STE 335,"AURORA, CO 80014",AURORA,CO,80014,01-ACTIVE,f,,f,,0/0,ADAMS,Ms TETYANA HANSEN,(303) 993-5033,,,(303) 945-2404,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005080400,ARAPAHOE,80014,Home Care Agency - In-Home Support Services,Home Health,39.661514,-104.862251,HCA-IHSS
POINT (-104.864281 39.6620290001),417,STILLWATER IHSS LIMITED (04L624),STILLWATER IHSS LIMITED,10660 E BETHANY DR,"AURORA, CO 80014",AURORA,CO,80014,01-ACTIVE,f,,f,,0/0,ADAMS,Ms IRINA GAVRILOV,(303) 753-7577,,,(719) 466-6172,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005080400,ARAPAHOE,80014,Home Health Agency - HCA license - personal care homemaker,Home Health,39.662029,-104.864281,HCA-PHS
POINT (-104.864288 39.6615639999),418,AUTUMN ADULT DAY CARE LLC (10T233),AUTUMN ADULT DAY CARE LLC,10640 E BETHANY DR STE 102,"AURORA, CO 80014",AURORA,CO,80014,01-ACTIVE,f,,f,,0/0,ADAMS,Ms LAN WANG,(303) 260-8019,Lan Wang,,(303) 872-3661,clintonhomecare@gmail.com,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005080400,ARAPAHOE,80014,Adult Day,Adult Day Care Facility,39.661564,-104.864288,ADAY
POINT (-104.860329 39.6655350001),419,SOS HEALTHCARE STAFFING (04Z137),SOS HEALTHCARE STAFFING,2821 S PARKER RD STE 1255,"AURORA, CO 80014",AURORA,CO,80014,01-ACTIVE,f,,f,,0/0,ADAMS,Ms RUTH HOLLINS,(720) 535-1236,,,(720) 535-6930,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005080400,ARAPAHOE,80014,Home Care Agency - In-Home Support Services,Home Health,39.665535,-104.860329,HCA-IHSS
POINT (-104.864281 39.6620290001),420,STILLWATER IHSS LIMITED (04C444),STILLWATER IHSS LIMITED,10660 E BETHANY DR,"AURORA, CO 80014",AURORA,CO,80014,01-ACTIVE,f,,f,,0/0,ADAMS,Ms IRINA GAVRILOV,(303) 753-7577,,,(719) 466-6172,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005080400,ARAPAHOE,80014,Home Care Agency - In-Home Support Services,Home Health,39.662029,-104.864281,HCA-IHSS
POINT (-104.860069 39.665257),421,CROSSROADS HOME CARE LLC (04Q216),CROSSROADS HOME CARE LLC,2851 S PARKER RD #500,"AURORA, CO 80014",AURORA,CO,80014,01-ACTIVE,f,,f,,0/0,ARAPAHOE,Ms KIMBERLY HENSHAW,(720) 364-5172,,,(720) 208-0607,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005080400,ARAPAHOE,80014,Home Care Agency - In-Home Support Services,Home Health,39.665257,-104.860069,HCA-IHSS
POINT (-104.860069 39.665257),422,LIFE CONVERSIONS HOME HEALTH LLC (04Y305),LIFE CONVERSIONS HOME HEALTH LLC,2851 S PARKER RD STE 118,"AURORA, CO 80014",AURORA,CO,80014,01-ACTIVE,f,,f,,0/0,ADAMS,Ms ANNLISA TAVE,(303) 353-8475,Lisa Tave,(720) 352-1867,(303) 352-1931,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005080400,ARAPAHOE,80014,Home Health Agency - HCA license - personal care homemaker,Home Health,39.665257,-104.860069,HCA-PHS
POINT (-104.860329 39.6655350001),423,INSPIRATION HOME CARE LLC (04D898),INSPIRATION HOME CARE LLC,2821 S PARKER RD STE 845,"AURORA, CO 80014",AURORA,CO,80014,01-ACTIVE,f,,f,,0/0,ADAMS,Ms OLESYA GALIMOVA,(720) 572-4181,,,(720) 572-4182,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005080400,ARAPAHOE,80014,Home Health Agency - HCA license - personal care homemaker,Home Health,39.665535,-104.860329,HCA-PHS
POINT (-104.863258 39.6630590002),424,DIVINE ROYAL CARE LLC (04X282),DIVINE ROYAL CARE LLC,10730 E BETHANY DR STE 185,"AURORA, CO 80014",AURORA,CO,80014,01-ACTIVE,f,,f,,0/0,ADAMS,Mr VICTOR WAGIDI,(303) 655-6684,,,,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005080400,ARAPAHOE,80014,Home Health Care - Persons with intellectual and developmental disabilities,Home Health,39.663059,-104.863258,HCA-IDD
POINT (-104.847412 39.662983),425,PRISTINE CARE AT HOME (04K182),PRISTINE CARE AT HOME,2953 S PEORIA ST STE 110,"AURORA, CO 80014",AURORA,CO,80014,01-ACTIVE,f,,f,,0/0,ADAMS,Mr MICHAEL MARLEY,(720) 223-3363,,,(720) 862-2752,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005080400,ARAPAHOE,80014,Home Care Agency - In-Home Support Services,Home Health,39.662983,-104.847412,HCA-IHSS
POINT (-104.860329 39.6655350001),426,INSPIRATION HOME CARE LLC (04D809),INSPIRATION HOME CARE LLC,2821 S PARKER RD STE 845,"AURORA, CO 80014",AURORA,CO,80014,01-ACTIVE,f,,f,,0/0,ADAMS,Ms OLESYA GALIMOVA,(720) 572-4181,,,(720) 571-4182,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005080400,ARAPAHOE,80014,Home Care Agency - In-Home Support Services,Home Health,39.665535,-104.860329,HCA-IHSS
POINT (-104.866035 39.6684300003),427,PRESTIGE ADULT DAY CARE LLC (10W603),PRESTIGE ADULT DAY CARE LLC,2680 S HAVANA ST #C,"AURORA, CO 80014",AURORA,CO,80014,01-ACTIVE,f,,f,,0/0,ADAMS,Ms KRISTINA PETROSYAN,(720) 277-5910,,,,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005080400,ARAPAHOE,80014,Adult Day,Adult Day Care Facility,39.66843,-104.866035,ADAY
POINT (-104.860069 39.665257),428,SWEET HONEY HOME CARE LLC (04T311),SWEET HONEY HOME CARE LLC,2851 S PARKER RD STE 1-0116,"AURORA, CO 80014",AURORA,CO,80014,01-ACTIVE,f,,f,,0/0,ADAMS,Ms HANI HAGI,(720) 262-8866,,,(720) 262-8867,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005080400,ARAPAHOE,80014,Home Care Agency - In-Home Support Services,Home Health,39.665257,-104.860069,HCA-IHSS
POINT (-104.862236 39.6605530003),429,TRIUSPA LLC (04J983),TRIUSPA LLC,3090 S JAMAICA CT STE 102,"AURORA, CO 80014",AURORA,CO,80014,01-ACTIVE,f,,f,,0/0,ADAMS,Mr BARTHOLOMEW BAAH,(720) 577-9517,,,(720) 324-4911,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005080400,ARAPAHOE,80014,Home Health Care - Persons with intellectual and developmental disabilities,Home Health,39.660553,-104.862236,HCA-IDD
POINT (-104.864243 39.6627160003),430,ACCESSIBLE HOME HEALTH CARE OF DENVER (04J465),ACCESSIBLE HOME HEALTH CARE OF DENVER,10700 E BETHANY DR #206,"AURORA, CO 80014",AURORA,CO,80014,01-ACTIVE,f,,f,,0/0,ADAMS,Mr BERNARD CARTER,(303) 755-7135,,,(303) 755-7134,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005080400,ARAPAHOE,80014,Home Care Agency - In-Home Support Services,Home Health,39.662716,-104.864243,HCA-IHSS
POINT (-104.866074 39.6665729997),431,GIANNAS ANGELS DAY PROGRAM INC (10D886),GIANNAS ANGELS DAY PROGRAM INC,2720 S HAVANA ST UNIT F,"AURORA, CO 80014",AURORA,CO,80014,01-ACTIVE,f,,f,,0/0,ADAMS,Ms ISABEL GRANDA,(303) 620-6406,,,(720) 573-3804,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005080400,ARAPAHOE,80014,Home and Community Based Services - Intellectual and developmental disabilities,Home and Community Based Services,39.666573,-104.866074,HCBS-IDD
POINT (-104.860306 39.6674609999),432,ZION HOMECARE (04Y646),ZION HOMECARE,11000 E YALE AVE #110,"AURORA, CO 80014",AURORA,CO,80014,01-ACTIVE,f,,f,,0/0,ADAMS,Ms GRACE KIM,(303) 549-6420,,,,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005080400,ARAPAHOE,80014,Home Health Agency - Licensed only,Home Health,39.667461,-104.860306,HCA-LIC
POINT (-104.860069 39.665257),433,DENVER SPEECH THERAPY LLC (04O622),DENVER SPEECH THERAPY LLC,2851 S PARKER RD STE 570,"DENVER, CO 80014",DENVER,CO,80014,01-ACTIVE,f,,f,,0/0,ARAPAHOE,Ms AMANDA KING,(303) 888-4840,,,(303) 362-8986,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005080400,ARAPAHOE,80014,Home Health Agency - Medicare/Medicaid,Home Health,39.665257,-104.860069,HHA-1819
POINT (-104.860329 39.6655350001),434,AMAZING CARE HOME HEALTH SERVICES (04N480),AMAZING CARE HOME HEALTH SERVICES,2821 S PARKER RD STE 615,"AURORA, CO 80014",AURORA,CO,80014,01-ACTIVE,f,,f,,0/0,ADAMS,Mr ARTHUR LOWRY,(303) 755-3170,,,(303) 755-3217,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005080400,ARAPAHOE,80014,Home Health Agency - HCA license - personal care homemaker,Home Health,39.665535,-104.860329,HCA-PHS
POINT (-104.860329 39.6655350001),435,AMAZING CARE HOME HEALTH SERVICES (04V795),AMAZING CARE HOME HEALTH SERVICES,2821 S PARKER RD STE 615,"AURORA, CO 80014",AURORA,CO,80014,01-ACTIVE,f,,f,,0/0,ADAMS,Mr ARTHUR LOWRY,(303) 755-3170,,,(303) 755-3217,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005080400,ARAPAHOE,80014,Home Care Agency - In-Home Support Services,Home Health,39.665535,-104.860329,HCA-IHSS
POINT (-104.860069 39.665257),436,MELIOR HOME HEALTH (04P475),MELIOR HOME HEALTH,2851 S PARKER RD STE 1076,"AURORA, CO 80014",AURORA,CO,80014,01-ACTIVE,f,,f,,0/0,ADAMS,Ms ZHANNA GYUMUSHYAN,(303) 359-9512,,,(877) 755-3669,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005080400,ARAPAHOE,80014,Home Care Agency - In-Home Support Services,Home Health,39.665257,-104.860069,HCA-IHSS
POINT (-104.808319 39.6337320001),437,"IVORY ASSISTED LIVING, LLC (23M119)","IVORY ASSISTED LIVING, LLC",4633 S IVORY CIR,"AURORA, CO 80015",AURORA,CO,80015,01-ACTIVE,f,,f,,11/11,ARAPAHOE,Mr SEUNGJU (JOSEPH) LEE,(303) 690-4150,Seungju Lee,(303) 503-9544,(303) 690-4150,jlee789@msn.com,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005084600,ARAPAHOE,80015,Assisted Living Residence,Assisted Living Residence/Nursing Home,39.633732,-104.808319,ALR/ACF
POINT (-104.801323 39.6323200001),438,BEST DAY SERVICES LLC (10Z394),BEST DAY SERVICES LLC,4635 S KALISPELL WAY,"AURORA, CO 80015",AURORA,CO,80015,01-ACTIVE,f,,f,,0/0,ARAPAHOE,Ms TRACEY ACKERMAN,(720) 280-1023,,,,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005084600,ARAPAHOE,80015,Home and Community Based Services - Intellectual and developmental disabilities,Home and Community Based Services,39.63232,-104.801323,HCBS-IDD
POINT (-104.752235 39.6274219999),439,DELUXE HOMEHEALTH CARE AGENCY LLC (10X803),DELUXE HOMEHEALTH CARE AGENCY LLC,4893 S HIMALAYA CT,"AURORA, CO 80015",AURORA,CO,80015,01-ACTIVE,f,,f,,0/0,ARAPAHOE,Ms PATRICIA EZEAKU,(303) 564-8086,,,,patanyafu@yahoo.com,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005085900,ARAPAHOE,80015,Home and Community Based Services - Intellectual and developmental disabilities,Home and Community Based Services,39.627422,-104.752235,HCBS-IDD
POINT (-104.752235 39.6274219999),440,DELUXE HOMEHEALTH CARE AGENCY LLC (04Q186),DELUXE HOMEHEALTH CARE AGENCY LLC,4893 S HIMALAYA CT,"AURORA, CO 80015",AURORA,CO,80015,01-ACTIVE,f,,f,,0/0,ARAPAHOE,Ms PATRICIA EZEAKU,(303) 564-8086,,,(720) 612-7661,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005085900,ARAPAHOE,80015,Home Health Agency - HHA license only - not certification eligible,Home Health,39.627422,-104.752235,HHA-LNCE
POINT (-104.752235 39.6274219999),441,DELUXE HOMEHEALTH CARE AGENCY LLC (04W740),DELUXE HOMEHEALTH CARE AGENCY LLC,4893 S HIMALAYA CT,"AURORA, CO 80015",AURORA,CO,80015,01-ACTIVE,f,,f,,0/0,ARAPAHOE,Ms PATRICIA EZEAKU,(832) 704-0393,,,(720) 612-7661,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005085900,ARAPAHOE,80015,Home Health Agency - HCA license - personal care homemaker,Home Health,39.627422,-104.752235,HCA-PHS
POINT (-104.752235 39.6274219999),442,DELUXE HOMEHEALTH CARE AGENCY LLC (04M126),DELUXE HOMEHEALTH CARE AGENCY LLC,4893 S HIMALAYA CT,"AURORA, CO 80015",AURORA,CO,80015,01-ACTIVE,f,,f,,0/0,ARAPAHOE,Ms PATRICIA EZEAKU,(832) 704-0393,,,(720) 612-7661,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005085900,ARAPAHOE,80015,Home Care Agency - In-Home Support Services,Home Health,39.627422,-104.752235,HCA-IHSS
POINT (-104.746788 39.6286660002),443,CARE COLORADO LLC (10U963),CARE COLORADO LLC,4829 S KIRK WAY,"AURORA, CO 80015",AURORA,CO,80015,01-ACTIVE,f,,f,,0/0,ARAPAHOE,Ms EMILY ARAVE,(720) 318-9288,,(303) 736-2650,(800) 846-7609,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005085900,ARAPAHOE,80015,Home and Community Based Services - Intellectual and developmental disabilities,Home and Community Based Services,39.628666,-104.746788,HCBS-IDD
POINT (-104.753342 39.6293639998),444,101 HOME CARE LLC (04B859),101 HOME CARE LLC,4791 S HIMALAYA CT,"AURORA, CO 80015",AURORA,CO,80015,01-ACTIVE,f,,f,,0/0,ARAPAHOE,Ms LOLA GERMAN,(720) 336-0106,,,(720) 306-5336,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005085900,ARAPAHOE,80015,Home Health Agency - HCA license - personal care homemaker,Home Health,39.629364,-104.753342,HCA-PHS
POINT (-104.753342 39.6293639998),445,101 HOME CARE LLC (04Z692),101 HOME CARE LLC,4791 S HIMALAYA CT,"AURORA, CO 80015",AURORA,CO,80015,01-ACTIVE,f,,f,,0/0,ARAPAHOE,Ms LOLA GERMAN,(720) 336-0106,,,(720) 306-5336,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005085900,ARAPAHOE,80015,Home Care Agency - In-Home Support Services,Home Health,39.629364,-104.753342,HCA-IHSS
POINT (-104.815552 39.622688),446,BETH ISRAEL AT SHALOM PARK (0204NU),BETH ISRAEL AT SHALOM PARK,14800 E BELLEVIEW DR,"AURORA, CO 80015",AURORA,CO,80015,01-ACTIVE,t,065303,t,5651815,135/135,ARAPAHOE,Ms MINDY MOSKOWITZ,(303) 680-5000,,,(303) 699-4300,ceo@shalomcares.net; Admin beth.irtz@shalomcares.net,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005083700,ARAPAHOE,80015,Nursing Home,Assisted Living Residence/Nursing Home,39.622688,-104.815552,S/NF DP
POINT (-104.820091 39.6238630001),447,BELLEVIEW HEIGHTS ALZHEIMER'S SPECIAL CARE CENTER (23R712),BELLEVIEW HEIGHTS ALZHEIMER'S SPECIAL CARE CENTER,14500 BELLEVIEW AVE,"AURORA, CO 80015",AURORA,CO,80015,01-ACTIVE,f,,f,,0/66,ARAPAHOE,Ms JANET BEAVER,(303) 690-0700,Janet Beaver,(303) 690-0700,(303) 690-4141,belleviewheights-adm@jeaseniorliving.com,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005083700,ARAPAHOE,80015,Assisted Living Residence,Assisted Living Residence/Nursing Home,39.623863,-104.820091,ALRONLY
POINT (-104.732689 39.6084479997),448,LT THERAPY SERVICES (04D973),LT THERAPY SERVICES,5954 S QUATAR CT,"AURORA, CO 80015",AURORA,CO,80015,01-ACTIVE,f,,f,,0/0,ARAPAHOE,Ms LISA TARR,(303) 250-4291,Lisa Tarr,(303) 250-4291,(720) 306-2352,lisa.tarr@firststepspediatric.com,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005086100,ARAPAHOE,80015,Home Health Agency - HHA license only - not certification eligible,Home Health,39.608448,-104.732689,HHA-LNCE
POINT (-104.734268 39.6058429999),449,CENTREPOINT SUPPORT LIVING (10J595),CENTREPOINT SUPPORT LIVING,21755 E SMOKEY HILL RD,"AURORA, CO 80015",AURORA,CO,80015,01-ACTIVE,f,,f,,0/0,ARAPAHOE,Mr TERRY WILLIAMS,(303) 591-2185,Terry Williams,,(888) 258-1537,terry@nehemiahglobal.org,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005086100,ARAPAHOE,80015,Home and Community Based Services - Intellectual and developmental disabilities,Home and Community Based Services,39.605843,-104.734268,HCBS-IDD
POINT (-104.737122 39.609772),450,CREATIVE PERSONAL CARE SERVICES LLC (10B941),CREATIVE PERSONAL CARE SERVICES LLC,21622 E ALAMO PL,"AURORA, CO 80015",AURORA,CO,80015,01-ACTIVE,f,,f,,0/0,ARAPAHOE,Mr JOHN ABOLAJI,(303) 903-5573,,,,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005086100,ARAPAHOE,80015,Home and Community Based Services - Intellectual and developmental disabilities,Home and Community Based Services,39.609772,-104.737122,HCBS-IDD
POINT (-104.728157 39.606899),451,ADVANCED HOME CARE SERVICES INC (04P683),ADVANCED HOME CARE SERVICES INC,22259 E LAKE PL,"CENTENNIAL, CO 80015",CENTENNIAL,CO,80015,01-ACTIVE,f,,f,,0/0,ARAPAHOE,Ms LILIA OVRUTSKIY,(720) 327-1966,,,,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005086100,ARAPAHOE,80015,Home Health Agency - HCA license - personal care homemaker,Home Health,39.606899,-104.728157,HCA-PHS
POINT (-104.765099 39.6141930002),452,KIDS ON THE GO LLC (10X284),KIDS ON THE GO LLC,19121 E CRESTRIDGE CIR,"AURORA, CO 80015",AURORA,CO,80015,01-ACTIVE,f,,t,7687761,0/0,ARAPAHOE,Ms ALEXANDRA VAN DAMME,(720) 352-0443,,,(720) 870-5642,sankids@gmail.com,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005085600,ARAPAHOE,80015,Home and Community Based Services - Intellectual and developmental disabilities,Home and Community Based Services,39.614193,-104.765099,HCBS-IDD
POINT (-104.728973 39.611458),453,"BUILDING INDEPENDENCE, LLC (10Z469)","BUILDING INDEPENDENCE, LLC",22205 E. IDA PLACE,"AURORA, CO 80015",AURORA,CO,80015,01-ACTIVE,f,,t,27956776,0/0,ARAPAHOE,Ms RISHEL LENGEFEL,(303) 621-4347,Rishel Lengefel,(303) 621-4347,,rishellengefeld@yahoo.com,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005086000,ARAPAHOE,80015,Home and Community Based Services - Intellectual and developmental disabilities,Home and Community Based Services,39.611458,-104.728973,HCBS-IDD
POINT (-104.72155 39.6104620003),454,LOVING HEART HOME CARE AGENCY LLC (04F400),LOVING HEART HOME CARE AGENCY LLC,22859 E ALAMO LN,"AURORA, CO 80015",AURORA,CO,80015,01-ACTIVE,f,,f,,0/0,ARAPAHOE,Ms CATHY MAK-ZHONG,(303) 523-1228,,,(303) 693-8723,cmcat200@yahoo.com,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005086000,ARAPAHOE,80015,Home Health Agency - HCA license - personal care homemaker,Home Health,39.610462,-104.72155,HCA-PHS
POINT (-104.72155 39.6104620003),455,LOVING HEART HOME CARE AGENCY LLC (10M127),LOVING HEART HOME CARE AGENCY LLC,22859 E ALAMO LN,"AURORA, CO 80015",AURORA,CO,80015,01-ACTIVE,f,,f,,0/0,ARAPAHOE,Ms JIAN LING-ZHONG,(303) 523-1228,,,(303) 999-9999,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005086000,ARAPAHOE,80015,Home and Community Based Services - Intellectual and developmental disabilities,Home and Community Based Services,39.610462,-104.72155,HCBS-IDD
